📺央视频道,#genre#
☆斑马斑马,http://45.192.97.170:8880/play/5973.m3u8
☆卜卦,http://45.192.97.170:8880/play/5974.m3u8
☆一笑江湖,http://45.192.97.170:8880/play/5975.m3u8
☆爱不得忘不得,http://45.192.97.170:8880/play/5976.m3u8
☆难忘,http://45.192.97.170:8880/play/5977.m3u8
☆虞美人,http://45.192.97.170:8880/play/5978.m3u8
☆人生何处不相逢,http://45.192.97.170:8880/play/5979.m3u8
☆我曾用心爱着你,http://45.192.97.170:8880/play/5980.m3u8
☆忘了,http://45.192.97.170:8880/play/5981.m3u8
☆西域美女,http://45.192.97.170:8880/play/5982.m3u8
☆越南神曲,http://45.192.97.170:8880/play/5983.m3u8
☆错位时空,http://45.192.97.170:8880/play/5984.m3u8
☆可不可以,http://45.192.97.170:8880/play/5985.m3u8
☆女孩,http://45.192.97.170:8880/play/5986.m3u8
☆真的爱你,http://45.192.97.170:8880/play/5987.m3u8
☆嘉宾,http://45.192.97.170:8880/play/5988.m3u8
☆若把你,http://45.192.97.170:8880/play/5989.m3u8
☆你的样子,http://45.192.97.170:8880/play/5990.m3u8
☆合适,http://45.192.97.170:8880/play/5991.m3u8
☆很好听dj,http://45.192.97.170:8880/play/5992.m3u8
☆护花使者,http://45.192.97.170:8880/play/5993.m3u8
☆月亮不曾奔我来,http://45.192.97.170:8880/play/5994.m3u8
☆特别的爱给特别的你,http://45.192.97.170:8880/play/5995.m3u8
☆笼子,http://45.192.97.170:8880/play/5996.m3u8
☆念平生,http://45.192.97.170:8880/play/5997.m3u8
☆听,http://45.192.97.170:8880/play/5998.m3u8
☆灵魂习惯,http://45.192.97.170:8880/play/5999.m3u8
☆做酒,http://45.192.97.170:8880/play/6000.m3u8
☆燕无歇,http://45.192.97.170:8880/play/6001.m3u8
☆无哥骷,http://45.192.97.170:8880/play/6002.m3u8
☆来迟,http://45.192.97.170:8880/play/6003.m3u8
☆向云端,http://45.192.97.170:8880/play/6004.m3u8
羞答答的玫瑰,http://45.192.97.170:8880/play/6005.m3u8
难却,http://45.192.97.170:8880/play/6006.m3u8
旧梦一场,http://45.192.97.170:8880/play/6007.m3u8
都说,http://45.192.97.170:8880/play/6008.m3u8
当我取过她,http://45.192.97.170:8880/play/6009.m3u8
此生过半,http://45.192.97.170:8880/play/6010.m3u8
38度6,http://45.192.97.170:8880/play/6011.m3u8
言不由衷,http://45.192.97.170:8880/play/6012.m3u8
我的心太乱,http://45.192.97.170:8880/play/6013.m3u8
热情如火,http://45.192.97.170:8880/play/6014.m3u8
她没有,http://45.192.97.170:8880/play/6015.m3u8
醒不来的梦,http://45.192.97.170:8880/play/6016.m3u8
泡沫,http://45.192.97.170:8880/play/6017.m3u8
虞美人,http://45.192.97.170:8880/play/6018.m3u8
我会等,http://45.192.97.170:8880/play/6019.m3u8
忘川彼岸,http://45.192.97.170:8880/play/6020.m3u8
晚风心里吹,http://45.192.97.170:8880/play/6021.m3u8
天若有情,http://45.192.97.170:8880/play/6022.m3u8
她会魔法吧,http://45.192.97.170:8880/play/6023.m3u8
思念指甲绕,http://45.192.97.170:8880/play/6024.m3u8
如愿,http://45.192.97.170:8880/play/6025.m3u8
你的眼神,http://45.192.97.170:8880/play/6026.m3u8
红尘毒酒,http://45.192.97.170:8880/play/6027.m3u8
白日烟火,http://45.192.97.170:8880/play/6028.m3u8
一半疯了,http://45.192.97.170:8880/play/6029.m3u8
那个谁,http://45.192.97.170:8880/play/6030.m3u8
你是不是,http://45.192.97.170:8880/play/6031.m3u8

🎧 动感舞曲,#genre#
21年DJ爆红网络洗脑神曲,http://45.192.97.170:8880/play/6146.m3u8
劲爆DJ串烧,http://45.192.97.170:8880/play/6147.m3u8
《爱难求情难断…》,http://45.192.97.170:8880/play/6148.m3u8
龙飘飘《往事》,http://45.192.97.170:8880/play/6149.m3u8
美酒加咖啡龙飘飘,http://45.192.97.170:8880/play/6150.m3u8
刀郎经典歌曲精选,http://45.192.97.170:8880/play/6151.m3u8
几首绝美情歌DJ精选,http://45.192.97.170:8880/play/6152.m3u8
《天路》《驼铃》《鸿雁》《九儿》《绒花》《小芳》,http://45.192.97.170:8880/play/6153.m3u8
《驼铃》《卓玛》《天边》《鸿雁》《天路》草原歌曲,http://45.192.97.170:8880/play/6154.m3u8
毛宁《涛声依旧》《晚秋》《心雨》《春风吻上我的脸》《大中国》,http://45.192.97.170:8880/play/6155.m3u8
山歌《阿里山的姑娘》《康定情歌》《山路十八弯》《敖包相会》,http://45.192.97.170:8880/play/6156.m3u8
《涛声依旧》《雾里看花》《窗外》《心雨》《听心》《晚秋》《母亲》,http://45.192.97.170:8880/play/6157.m3u8
张也《望星空/为了谁/人间第一情/红梅赞/高天上流云》,http://45.192.97.170:8880/play/6158.m3u8
【粤语老歌】《千千阙歌》《初恋情人》《漫步人生路》等,http://45.192.97.170:8880/play/6159.m3u8
降央卓玛：这几首歌曲太动听,http://45.192.97.170:8880/play/6160.m3u8
【老歌DJ版】《精选8首》,http://45.192.97.170:8880/play/6161.m3u8
2021一夜火爆几首DJ舞曲,http://45.192.97.170:8880/play/6162.m3u8
2021《精选5首酒吧DJ舞曲》,http://45.192.97.170:8880/play/6163.m3u8
陶醉的几首DJ舞曲,http://45.192.97.170:8880/play/6164.m3u8
粤语和华语经典歌曲【完整版】,http://45.192.97.170:8880/play/6165.m3u8
好歌分享《精选6首伤感DJ舞曲》,http://45.192.97.170:8880/play/6166.m3u8
2021爆红《6首女生版伤感DJ》,http://45.192.97.170:8880/play/6167.m3u8
美人热舞洗脑DJ舞曲HD,http://45.192.97.170:8880/play/6168.m3u8
2021五首女声伤感DJ情歌精品,http://45.192.97.170:8880/play/6169.m3u8
情歌DJ《怎么可以这么冷血》《为爱受尽相思罪》,http://45.192.97.170:8880/play/6170.m3u8
DJ劲爆舞曲《在我心中有个你》《东南西北风》《一万个对不起》等,http://45.192.97.170:8880/play/6171.m3u8
DJ情歌串烧《痴情恋歌》《红颜知己》《事与愿违》《缘分相遇》HD,http://45.192.97.170:8880/play/6172.m3u8
动听DJ情歌《红颜知己》《今夜为你醉》《别忘记我在等你》等HD,http://45.192.97.170:8880/play/6173.m3u8
DJ伤感好听《红颜知己》《事与愿违》《缘分相遇》《知念歌》HD,http://45.192.97.170:8880/play/6174.m3u8
DJ情歌《昨夜的我又梦到了你》《心上的人儿你在哪》等,http://45.192.97.170:8880/play/6175.m3u8
《给我一把爱情火》《无情风雨无情的你》《昨夜的我又梦到了你》,http://45.192.97.170:8880/play/6176.m3u8
林翠萍《麦支架来套件》,http://45.192.97.170:8880/play/6177.m3u8
刀郎经典歌曲《敖包相会》《西海情歌》等专辑金典老歌,http://45.192.97.170:8880/play/6178.m3u8
刀郎经典歌曲7首：《西海情歌》《敖包相会》《情人》碰撞的惩罚HD,http://45.192.97.170:8880/play/6179.m3u8
刀郎经典老歌合集《披着羊皮的狼》《西海情歌》《威胁的惩罚》,http://45.192.97.170:8880/play/6180.m3u8
云朵、刀郎、孙露、张雨生等经典怀旧歌曲6首HD,http://45.192.97.170:8880/play/6181.m3u8
《来生再去拥抱你》《梨花飞情人泪》《落雨的秋》《梦醉荷塘》HD,http://45.192.97.170:8880/play/6182.m3u8
宇宁《千里江山（大型纪录片《紫禁城》主题歌）,http://45.192.97.170:8880/play/6183.m3u8
2021最佳伤感情歌HD,http://45.192.97.170:8880/play/6184.m3u8
2021伤感洗脑神曲HD,http://45.192.97.170:8880/play/6185.m3u8
我用自己的方式爱你,http://45.192.97.170:8880/play/6186.m3u8

💃 广场舞,#genre#
爱不停息,http://45.192.97.170:8880/play/5713.m3u8
爱的很绝对输的很狼狈,http://45.192.97.170:8880/play/5714.m3u8
爱火,http://45.192.97.170:8880/play/5715.m3u8
爱你却不敢告诉你,http://45.192.97.170:8880/play/5716.m3u8
爱你是那么的辛苦,http://45.192.97.170:8880/play/5717.m3u8
爱你一生不舍弃,http://45.192.97.170:8880/play/5718.m3u8
爱你一万年,http://45.192.97.170:8880/play/5719.m3u8
爱情骗子请你离开我,http://45.192.97.170:8880/play/5720.m3u8
爱我的小妹妹快快来,http://45.192.97.170:8880/play/5721.m3u8
爱悠悠情悠悠,http://45.192.97.170:8880/play/5722.m3u8
白头到老不分离,http://45.192.97.170:8880/play/5723.m3u8
表白,http://45.192.97.170:8880/play/5724.m3u8
别让我等候,http://45.192.97.170:8880/play/5725.m3u8
不白活一回,http://45.192.97.170:8880/play/5726.m3u8
不该把爱情想得太美,http://45.192.97.170:8880/play/5727.m3u8
不期而遇,http://45.192.97.170:8880/play/5728.m3u8
不挽留没回头,http://45.192.97.170:8880/play/5729.m3u8
不要走,http://45.192.97.170:8880/play/5730.m3u8
不知道,http://45.192.97.170:8880/play/5731.m3u8
擦伤,http://45.192.97.170:8880/play/5732.m3u8
藏爱,http://45.192.97.170:8880/play/5733.m3u8
草原上最美的姑娘,http://45.192.97.170:8880/play/5734.m3u8
策马情歌,http://45.192.97.170:8880/play/5735.m3u8
茶山情歌,http://45.192.97.170:8880/play/5736.m3u8
潮湿的心,http://45.192.97.170:8880/play/5737.m3u8
痴情换真心,http://45.192.97.170:8880/play/5738.m3u8
除了你,http://45.192.97.170:8880/play/5739.m3u8
错过缘分错过你,http://45.192.97.170:8880/play/5740.m3u8
错位时空,http://45.192.97.170:8880/play/5741.m3u8
待你厌倦江湖,http://45.192.97.170:8880/play/5742.m3u8
但愿,http://45.192.97.170:8880/play/5743.m3u8
弹棉花,http://45.192.97.170:8880/play/5744.m3u8
等不到的爱,http://45.192.97.170:8880/play/5745.m3u8
点燃一根烟,http://45.192.97.170:8880/play/5746.m3u8
冬天里的一把火,http://45.192.97.170:8880/play/5747.m3u8
都说,http://45.192.97.170:8880/play/5748.m3u8
二十年后再相会,http://45.192.97.170:8880/play/5749.m3u8
返老还童丹,http://45.192.97.170:8880/play/5750.m3u8
风含情水含笑,http://45.192.97.170:8880/play/5751.m3u8
风飘飘雨潇潇,http://45.192.97.170:8880/play/5752.m3u8
浮生记,http://45.192.97.170:8880/play/5753.m3u8
福到咱家,http://45.192.97.170:8880/play/5754.m3u8
感情我赌输,http://45.192.97.170:8880/play/5755.m3u8
高山青,http://45.192.97.170:8880/play/5756.m3u8
哥哥不要把我忘,http://45.192.97.170:8880/play/5757.m3u8
歌在飞,http://45.192.97.170:8880/play/5758.m3u8
故乡情,http://45.192.97.170:8880/play/5759.m3u8
还没有爱够,http://45.192.97.170:8880/play/5760.m3u8
海市蜃楼,http://45.192.97.170:8880/play/5761.m3u8
喝的是酒想的是你,http://45.192.97.170:8880/play/5762.m3u8
何必西天万里遥,http://45.192.97.170:8880/play/5763.m3u8
何不潇洒走一回,http://45.192.97.170:8880/play/5764.m3u8
红颜知己,http://45.192.97.170:8880/play/5765.m3u8
花都开了你来不来,http://45.192.97.170:8880/play/5766.m3u8
花蝴蝶飞,http://45.192.97.170:8880/play/5767.m3u8
花开满山破,http://45.192.97.170:8880/play/5768.m3u8
画你,http://45.192.97.170:8880/play/5769.m3u8
欢乐中国年,http://45.192.97.170:8880/play/5770.m3u8
黄玫瑰,http://45.192.97.170:8880/play/5771.m3u8
回家的路,http://45.192.97.170:8880/play/5772.m3u8
活成自己想要的模样,http://45.192.97.170:8880/play/5773.m3u8
活着,http://45.192.97.170:8880/play/5774.m3u8
寂寞沙洲冷,http://45.192.97.170:8880/play/5775.m3u8
家乡的姑娘真漂亮,http://45.192.97.170:8880/play/5776.m3u8
家在御江南,http://45.192.97.170:8880/play/5777.m3u8
剑魂,http://45.192.97.170:8880/play/5778.m3u8
江南梦,http://45.192.97.170:8880/play/5779.m3u8
今生只为遇见你,http://45.192.97.170:8880/play/5780.m3u8
今夜的雨是谁的眼泪,http://45.192.97.170:8880/play/5781.m3u8
纠缠不休,http://45.192.97.170:8880/play/5782.m3u8
究竟是为了什么,http://45.192.97.170:8880/play/5783.m3u8
九十九步,http://45.192.97.170:8880/play/5784.m3u8
九月九的酒,http://45.192.97.170:8880/play/5785.m3u8
酒醉的蝴蝶,http://45.192.97.170:8880/play/5786.m3u8
旧梦,http://45.192.97.170:8880/play/5787.m3u8
就让我爱你,http://45.192.97.170:8880/play/5788.m3u8
渴望,http://45.192.97.170:8880/play/5789.m3u8
渴望弹跳32步,http://45.192.97.170:8880/play/5790.m3u8
狂沙,http://45.192.97.170:8880/play/5791.m3u8
来生不再错过你,http://45.192.97.170:8880/play/5792.m3u8
来生早点遇到你,http://45.192.97.170:8880/play/5793.m3u8
来跳舞,http://45.192.97.170:8880/play/5794.m3u8
浪迹天涯,http://45.192.97.170:8880/play/5795.m3u8
老乡,http://45.192.97.170:8880/play/5796.m3u8
两个世界,http://45.192.97.170:8880/play/5797.m3u8
流泪的飞蛾,http://45.192.97.170:8880/play/5798.m3u8
马缨花情歌,http://45.192.97.170:8880/play/5799.m3u8
美丽的格桑花,http://45.192.97.170:8880/play/5800.m3u8
梦里全是你的温柔,http://45.192.97.170:8880/play/5801.m3u8
闽南摇,http://45.192.97.170:8880/play/5802.m3u8
茉莉花,http://45.192.97.170:8880/play/5803.m3u8
你的玫瑰,http://45.192.97.170:8880/play/5804.m3u8
你的万水千山,http://45.192.97.170:8880/play/5805.m3u8
你还是从前的你吗,http://45.192.97.170:8880/play/5806.m3u8
你能不能不要离开我,http://45.192.97.170:8880/play/5807.m3u8
你是恩赐也是劫,http://45.192.97.170:8880/play/5808.m3u8
你是我的小苹果,http://45.192.97.170:8880/play/5809.m3u8
你跳舞的样子是最美,http://45.192.97.170:8880/play/5810.m3u8
你像三月桃花开,http://45.192.97.170:8880/play/5811.m3u8
你潇洒我漂亮,http://45.192.97.170:8880/play/5812.m3u8
你在家乡还好吗,http://45.192.97.170:8880/play/5813.m3u8
漂洋过海来看你,http://45.192.97.170:8880/play/5814.m3u8
平静的水,http://45.192.97.170:8880/play/5815.m3u8
青青河边草,http://45.192.97.170:8880/play/5816.m3u8
情歌轻轻唱,http://45.192.97.170:8880/play/5817.m3u8
情破了心碎了,http://45.192.97.170:8880/play/5818.m3u8
让我爱你到永远,http://45.192.97.170:8880/play/5819.m3u8
三生三幸,http://45.192.97.170:8880/play/5820.m3u8
桑吉卓玛,http://45.192.97.170:8880/play/5821.m3u8
山谷里的思恋,http://45.192.97.170:8880/play/5822.m3u8
山那边,http://45.192.97.170:8880/play/5823.m3u8
伤心的酒吧,http://45.192.97.170:8880/play/5824.m3u8
谁陪我到最后,http://45.192.97.170:8880/play/5825.m3u8
谁在意我流下的泪,http://45.192.97.170:8880/play/5826.m3u8
神仙姑娘,http://45.192.97.170:8880/play/5827.m3u8
十五的月亮,http://45.192.97.170:8880/play/5828.m3u8
是酒也是泪,http://45.192.97.170:8880/play/5829.m3u8
是谁制造了酸菜,http://45.192.97.170:8880/play/5830.m3u8
熟悉的老情歌,http://45.192.97.170:8880/play/5831.m3u8
水乡新娘,http://45.192.97.170:8880/play/5832.m3u8
说再见不该在秋天,http://45.192.97.170:8880/play/5833.m3u8
斯卡布罗集市,http://45.192.97.170:8880/play/5834.m3u8
虽然不能一起走,http://45.192.97.170:8880/play/5835.m3u8
太想恋,http://45.192.97.170:8880/play/5836.m3u8
叹这一生,http://45.192.97.170:8880/play/5837.m3u8
桃花园,http://45.192.97.170:8880/play/5838.m3u8
桃花运,http://45.192.97.170:8880/play/5839.m3u8
特别的爱送特别的你,http://45.192.97.170:8880/play/5840.m3u8
天籁传奇,http://45.192.97.170:8880/play/5841.m3u8
天籁之爱,http://45.192.97.170:8880/play/5842.m3u8
天若有情,http://45.192.97.170:8880/play/5843.m3u8
天知籁之爱,http://45.192.97.170:8880/play/5844.m3u8
甜蜜蜜,http://45.192.97.170:8880/play/5845.m3u8
听闻远方有你,http://45.192.97.170:8880/play/5846.m3u8
听心,http://45.192.97.170:8880/play/5847.m3u8
晚秋,http://45.192.97.170:8880/play/5848.m3u8
万人迷,http://45.192.97.170:8880/play/5849.m3u8
往事只能回味,http://45.192.97.170:8880/play/5850.m3u8
问心无愧最自在,http://45.192.97.170:8880/play/5851.m3u8
问星海,http://45.192.97.170:8880/play/5852.m3u8
问自己,http://45.192.97.170:8880/play/5853.m3u8
我的玫瑰卓玛拉,http://45.192.97.170:8880/play/5854.m3u8
我的妹妹你真美,http://45.192.97.170:8880/play/5855.m3u8
我的心只为你等待,http://45.192.97.170:8880/play/5856.m3u8
我们还能不能回到从前,http://45.192.97.170:8880/play/5857.m3u8
我心中的那片海,http://45.192.97.170:8880/play/5858.m3u8
我要上班,http://45.192.97.170:8880/play/5859.m3u8
我一直在等你,http://45.192.97.170:8880/play/5860.m3u8
我有故事谁有酒,http://45.192.97.170:8880/play/5861.m3u8
我在家乡等着你,http://45.192.97.170:8880/play/5862.m3u8
我只想告诉你,http://45.192.97.170:8880/play/5863.m3u8
相思,http://45.192.97.170:8880/play/5864.m3u8
相遇那么美,http://45.192.97.170:8880/play/5865.m3u8
想你的时候问月亮,http://45.192.97.170:8880/play/5866.m3u8
想你想不够,http://45.192.97.170:8880/play/5867.m3u8
想思夜难眠,http://45.192.97.170:8880/play/5868.m3u8
潇洒的走,http://45.192.97.170:8880/play/5869.m3u8
潇小城,http://45.192.97.170:8880/play/5870.m3u8
小城故事,http://45.192.97.170:8880/play/5871.m3u8
小芳,http://45.192.97.170:8880/play/5872.m3u8
小河边,http://45.192.97.170:8880/play/5873.m3u8
小酒娘,http://45.192.97.170:8880/play/5874.m3u8
小菊花,http://45.192.97.170:8880/play/5875.m3u8
小可爱,http://45.192.97.170:8880/play/5876.m3u8
小妹妹送情郎,http://45.192.97.170:8880/play/5877.m3u8
小眼神儿,http://45.192.97.170:8880/play/5878.m3u8
心中最美的风景线,http://45.192.97.170:8880/play/5879.m3u8
幸福快车,http://45.192.97.170:8880/play/5880.m3u8
许你一世情缘,http://45.192.97.170:8880/play/5881.m3u8
雪山阿佳,http://45.192.97.170:8880/play/5882.m3u8
烟雨城,http://45.192.97.170:8880/play/5883.m3u8
燕雀南飞,http://45.192.97.170:8880/play/5884.m3u8
燕无歇,http://45.192.97.170:8880/play/5885.m3u8
要爱你就来,http://45.192.97.170:8880/play/5886.m3u8
野花香,http://45.192.97.170:8880/play/5887.m3u8
夜太深,http://45.192.97.170:8880/play/5888.m3u8
一朵情花开,http://45.192.97.170:8880/play/5889.m3u8
一路生花,http://45.192.97.170:8880/play/5890.m3u8
一起向未来,http://45.192.97.170:8880/play/5891.m3u8
一生守候这份情,http://45.192.97.170:8880/play/5892.m3u8
拥抱你的温柔,http://45.192.97.170:8880/play/5893.m3u8
余生好好爱自己,http://45.192.97.170:8880/play/5894.m3u8
余生快乐每一天,http://45.192.97.170:8880/play/5895.m3u8
余生只爱一个你,http://45.192.97.170:8880/play/5896.m3u8
远方的朋友我想你,http://45.192.97.170:8880/play/5897.m3u8
愿你,http://45.192.97.170:8880/play/5898.m3u8
愿为你守候,http://45.192.97.170:8880/play/5899.m3u8
月下情缘,http://45.192.97.170:8880/play/5900.m3u8
站在草原望北京,http://45.192.97.170:8880/play/5901.m3u8
长相依,http://45.192.97.170:8880/play/5902.m3u8
祝福,http://45.192.97.170:8880/play/5903.m3u8
转身不必说再会,http://45.192.97.170:8880/play/5904.m3u8
自己美,http://45.192.97.170:8880/play/5905.m3u8
总有一天等到你,http://45.192.97.170:8880/play/5906.m3u8
走破几双鞋,http://45.192.97.170:8880/play/5907.m3u8
走天涯,http://45.192.97.170:8880/play/5908.m3u8
最爱的人就是你,http://45.192.97.170:8880/play/5909.m3u8
最美不过你的笑,http://45.192.97.170:8880/play/5910.m3u8
最亲的人,http://45.192.97.170:8880/play/5911.m3u8
醉倾城,http://45.192.97.170:8880/play/5912.m3u8
BYD蹦野迪,http://45.192.97.170:8880/play/5913.m3u8
